source,target,count
18392,18793,2
18393,18720,79
18393,18727,120
18393,18728,103
18393,18731,2
18393,18736,84
18393,18737,604
18393,18750,58
18393,18754,17
18393,18757,128
18393,18769,23
18393,18771,20
18393,18772,25
18393,18776,1
18393,18778,1
18393,18780,299
18393,18791,52
18393,18792,8
18394,18718,4
18395,18716,16
18395,18719,3
18395,18732,16
18395,18742,2
18395,18753,5
18395,18757,20
18395,18760,291
18395,18765,74
18395,18769,19
18395,18772,373
18395,18774,45
18395,18776,1859
18395,18778,2709
18395,18779,6
18395,18787,1
18396,18728,410
18396,18771,24
18396,18783,22
18397,18732,3
18397,18776,12
18397,18787,7
18398,18736,7
18399,18727,5
18400,18754,3
18401,18727,63
18401,18731,15
18401,18736,58
18401,18737,22
18401,18769,252
18401,18772,67
18401,18778,1
18401,18780,50
18401,18790,1
18401,18791,25
18401,18792,512
18402,18769,4
18402,18792,1
18403,18717,3
18403,18720,9
18403,18727,124
18403,18728,93
18403,18729,6
18403,18731,5
18403,18736,143
18403,18737,120
18403,18754,15
18403,18769,1329
18403,18772,70
18403,18776,7
18403,18778,211
18403,18779,1
18403,18780,13
18403,18782,3
18403,18786,5
18403,18791,4
18403,18792,562
18404,18772,2
18404,18791,1
18405,18717,1
18405,18720,158
18405,18727,695
18405,18728,83
18405,18729,10
18405,18731,99
18405,18734,1
18405,18736,758
18405,18737,1210
18405,18738,1
18405,18750,16
18405,18754,154
18405,18769,3018
18405,18772,554
18405,18774,1
18405,18776,703
18405,18778,734
18405,18779,3
18405,18780,344
18405,18783,1
18405,18786,1
18405,18789,1
18405,18791,136
18405,18792,3788
18405,18793,26
18406,18720,3
18406,18721,1
18406,18727,3
18406,18731,2
18406,18750,1
18406,18769,9
18406,18786,24
18406,18792,125
18407,18720,10
18407,18741,98
